Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
2,"M Vila-Vidal, CP Enríquez, A Principe, R Rocamora…","Low entropy map of brain oscillatory activity identifies spatially localized events: a new method for automated epilepsy focus prediction",2020,"NeuroImage","Elsevier","https://www.sciencedirect.com/science/article/pii/S1053811919310018","https://scholar.google.com/scholar?cites=4432480678015821617&as_sdt=2005&sciodt=0,5&hl=en",354,"2020-04-30 13:05:27","HTML","","","",,,,,2,2.00,0,5,1,"The spatial mapping of localized events in brain activity critically depends on the correct identification of the pattern signatures associated with those events. For instance, in the context of epilepsy research, a number of different electrophysiological patterns have been …"
1,"F Koepke, M Loh, A Costa, G Deco","Neurodynamical approach to the picture–word interference effect",2006,"Neurocomputing","Elsevier","https://www.sciencedirect.com/science/article/pii/S0925231205004273","https://scholar.google.com/scholar?cites=8564015874262448965&as_sdt=2005&sciodt=0,5&hl=en",355,"2020-04-30 13:05:27","","","","",,,,,1,0.07,0,4,14,"The aim of this study is to explore the nature of the semantic effects in the picture–word interference paradigm. In particular, we focused on the (a) identity effect,(b) semantic interference effect,(c) semantic facilitation effect, and the semantic facilitation in …"
2,"P Sengupta, M Burgaleta, G Zamora-López, A Basora…","Traces of statistical learning in the brain's functional connectivity after artificial language exposure",2019,"Neuropsychologia","Elsevier","https://www.sciencedirect.com/science/article/pii/S0028393218307656","https://scholar.google.com/scholar?cites=2777373008672819469&as_sdt=2005&sciodt=0,5&hl=en",356,"2020-04-30 13:05:27","","","","",,,,,2,2.00,0,5,1,"Our environment is full of statistical regularities, and we are attuned to learn about these regularities by employing Statistical Learning (SL), a domain-general ability that enables the implicit detection of probabilistic regularities in our surrounding environment. The role of …"
1,"A Demertzi, E Tagliazucchi, S Dehaene, G Deco…","Dynamic inter-regional coordination patterns as specific predictors of consciousness",2018,"","orbi.uliege.be","https://orbi.uliege.be/handle/2268/224627","https://scholar.google.com/scholar?cites=13004818338400779595&as_sdt=2005&sciodt=0,5&hl=en",357,"2020-04-30 13:05:27","","","","",,,,,1,0.50,0,5,2,"[en] Background and aims: To date, specific signatures of conscious states in humans remain elusive. Contemporary theories concur that such markers can be traced to temporally evolving brain processes instead of static descriptions of brain activity. Methods: Dynamic …"
1,"B Sahoo, A Pathak, G Deco, A Banerjee, D Roy","Lifespan associated global patterns of coherent neural communication",2020,"NeuroImage","Elsevier","https://www.sciencedirect.com/science/article/pii/S1053811920303116","https://scholar.google.com/scholar?cites=13551655391354685042&as_sdt=2005&sciodt=0,5&hl=en",358,"2020-04-30 13:05:27","HTML","","","",,,,,1,1.00,0,5,1,"Healthy ageing is accompanied by changes to spontaneous electromagnetic oscillations. At the macroscopic scale, previous studies have quantified the basic features, eg, power and frequencies in rhythms of interest from the perspective of attention, perception, learning and …"
1,"B Schurmann, M Stetter, G Deco, J Storck…","Arrangement with artificial neurons for describing the transmission behavior of a nerve cell to be excited and method for determining the transmission behavior of a …",2004,"US Patent App. 10 …","Google Patents","https://patents.google.com/patent/US20040234508A1/en","https://scholar.google.com/scholar?cites=6033370201550947240&as_sdt=2005&sciodt=0,5&hl=en",359,"2020-04-30 13:05:27","","","","",,,,,1,0.06,0,5,16,"In an arrangement and a method for the determination and description of the transmission behavior of a nerve cell, using artificial neurons, a first artificial neuron describes an exciter nerve cell and has a first input to which a first input signal is supplied representing external …"
1,"MH Adhikari, G Deco, M Corbetta","Reply: Defining a functional network homeostasis after stroke: EEG-based approach is complementary to functional MRI",2017,"Brain","academic.oup.com","https://academic.oup.com/brain/article-abstract/140/12/e72/4590110","https://scholar.google.com/scholar?cites=7482402046141523646&as_sdt=2005&sciodt=0,5&hl=en",360,"2020-04-30 13:05:27","","","","",,,,,1,0.33,0,3,3,"Sir, In their letter, Caliandro and colleagues use results from their recently published article in Neurorehabilitation and Neural Repair (Caliandro et al., 2017) to suggest that their results complement the results from our article published in Brain (Adhikari et al., 2017) and show …"
1,"G Deco, ET Rolls","Stochastic Dynamics in the Brain and Probabilistic Decision-Making",2009,"Creating Brain-Like Intelligence","Springer","https://link.springer.com/chapter/10.1007/978-3-642-00616-6_3","https://scholar.google.com/scholar?cites=6911288408090882090&as_sdt=2005&sciodt=0,5&hl=en",361,"2020-04-30 13:05:27","","","","",,,,,1,0.09,1,2,11,"The stochastical spiking of neurons is a source of noise in the brain. We show that this noise is important in brain dynamics, by producing probabilistic settling into attractor states. This can account for probabilistic decision-making, which we show can be advantageous. Similar …"
1,"JP Larsson, E Montbrió, G Deco","A biophysically detailed model of the primary auditory cortex explains physiological forward masking, co-tuning of excitation and inhibition and cortical signal …",2011,"BMC …","bmcneurosci.biomedcentral.com","https://bmcneurosci.biomedcentral.com/articles/10.1186/1471-2202-12-S1-P66","https://scholar.google.com/scholar?cites=13060080356446458055&as_sdt=2005&sciodt=0,5&hl=en",362,"2020-04-30 13:05:27","","","","",,,,,1,0.11,0,3,9,"For a long time, studies argued for inhibition as the main mechanism responsible for two-tone suppression (aka forward masking) seen in primary auditory cortex (A1) neurons [1, 2]. However, both computational [3] and experimental [4] papers afford a significant role to …"
2,"R Almeida, G Deco, M Stetter","Device for context-dependent data analysis",2005,"US Patent App. 11/085,472","Google Patents","https://patents.google.com/patent/US20050246298A1/en","https://scholar.google.com/scholar?cites=15221312688798518627&as_sdt=2005&sciodt=0,5&hl=en",363,"2020-04-30 13:05:27","","","","",,,,,2,0.13,1,3,15,"US20050246298A1 - Device for context-dependent data analysis - Google Patents. Device for context-dependent data analysis. Download PDF Info. Publication number US20050246298A1. US20050246298A1 US11/085,472 US8547205A US2005246298A1 …"
1,"ML Kringelbach, J Cruzat, J Cabral…","Dynamic coupling of whole-brain neuronal and neurotransmitter systems",2020,"Proceedings of the …","National Acad Sciences","https://www.pnas.org/content/early/2020/04/08/1921475117.short","https://scholar.google.com/scholar?cites=8282655785711883367&as_sdt=2005&sciodt=0,5&hl=en",364,"2020-04-30 13:05:27","","","","",,,,,1,1.00,0,4,1,"Remarkable progress has come from whole-brain models linking anatomy and function. Paradoxically, it is not clear how a neuronal dynamical system running in the fixed human anatomical connectome can give rise to the rich changes in the functional repertoire …"
2,"G Deco, VK Jirsa, V Menon, JD Haynes…","Principles of Brain Dynamics: Global State Interactions",2012,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=7t7xCwAAQBAJ&oi=fnd&pg=PR5&dq=%22gustavo+deco%22&ots=tcXitMAoWI&sig=BwPYr2oNpEDA9xImcWI5xjyagv0","https://scholar.google.com/scholar?cites=5649202876047693627&as_sdt=2005&sciodt=0,5&hl=en",365,"2020-04-30 13:05:27","BOOK","","","",,,,,2,0.25,0,5,8,"Experimental and theoretical approaches to global brain dynamics that draw on the latest research in the field. The consideration of time or dynamics is fundamental for all aspects of mental activity—perception, cognition, and emotion—because the main feature of brain …"
1,"A Buehlmann, G Deco","Rate and gamma modulation in attentional tasks",2009,"New Mathematics and Natural Computation","World Scientific","https://www.worldscientific.com/doi/abs/10.1142/S1793005709001313","https://scholar.google.com/scholar?cites=335355864462253493&as_sdt=2005&sciodt=0,5&hl=en",366,"2020-04-30 13:05:27","","","","",,,,,1,0.09,1,2,11,"Experimental and theoretical work has related rate modulation and gamma synchronization modulation to visual attention. Here, we review briefly some of the influential experiments and our modeling work on the subject. We show that attentional modulation generally gets …"
1,"M Loh, M Szabo, R Almeida, M Stetter…","Computational neuroscience for cognitive brain functions",2004,"… Intelligence Methods and …","Springer","https://link.springer.com/chapter/10.1007/978-1-4020-5811-0_11","https://scholar.google.com/scholar?cites=8165529686900651658&as_sdt=2005&sciodt=0,5&hl=en",367,"2020-04-30 13:05:27","","","","",,,,,1,0.06,0,5,16,"Cognitive behavior requires complex context-dependent processing of information that partially emerges from the links between attentional perceptual processes and working memory. We describe a computational neuroscience theoretical framework which shows …"
1,"E Montbrió, JP Larsson…","A model of the primary auditory cortex response to sequences of pure tones",2009,"BMC …","bmcneurosci.biomedcentral.com","https://bmcneurosci.biomedcentral.com/articles/10.1186/1471-2202-10-S1-P151","https://scholar.google.com/scholar?cites=13944440365982142916&as_sdt=2005&sciodt=0,5&hl=en",368,"2020-04-30 13:05:27","","","","",,,,,1,0.09,0,3,11,"The neurons in the primary auditory cortex (A1) are unable to sustain responses to sequences of stimuli presented at rates exceeding approximately 20 Hz. The ventral medial geniculate body, which provides the main input to A1, is in contrast able to respond to …"
1,"TT Nakagawa, MH Adhikari…","Large-scale computational models of ongoing brain activity",2017,"Computational Models of …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781119159193#page=435","https://scholar.google.com/scholar?cites=871321616525108305&as_sdt=2005&sciodt=0,5&hl=en",369,"2020-04-30 13:05:27","","","","",,,,,1,0.33,0,3,3,"As outlined above, slow (1 Hz) fluctuations were first found in RS fMRI (rsfMRI) BOLD signal (Biswal et al., 1995; Cordes et al., 2001; Fox & Raichle, 2007). Concerning the spatial structure of these fluctuations, several functional networks, consisting of brain areas that …"
1,"TJ van Hartevelt, HM Fernandes, ABA Stevner…","Neural plasticity in human brain connectivity: the effects of deep brain stimulation",2017,"The Rewiring Brain","Elsevier","https://www.sciencedirect.com/science/article/pii/B9780128037843000251","https://scholar.google.com/scholar?cites=2258891761746090601&as_sdt=2005&sciodt=0,5&hl=en",370,"2020-04-30 13:05:27","","","","",,,,,1,0.33,0,4,3,"Neural plasticity in adult humans is no longer believed to be impossible. The adult brain shows neuronal regeneration and plasticity in a number of domains. We know that certain disorders or accidents can change the brain in a malicious way. However, in more recent …"
1,"S Atasoy, G Deco, ML Kringelbach","Playing at the Edge of Criticality: Expanded Whole-Brain Repertoire of Connectome-Harmonics",2019,"… Role of Critical Dynamics in Neural …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-20965-0_2","https://scholar.google.com/scholar?cites=7298697444528895933&as_sdt=2005&sciodt=0,5&hl=en",371,"2020-04-30 13:05:27","","","","",,,,,1,1.00,0,3,1,"In order for us to survive, our behaviour has to be perched somewhere between stability and flexibility, or between exploitation and exploration of available resources. This requires the underlying spatiotemporal brain dynamics to be delicately balanced between order and …"
